3519364101256397485,6
7303709586903461531,1
2,4
3939347847116660645,4
5016724754447410949,144
7184676956192946107,0
1980677077233348679,0
6896995345498119752,0
2057849149975573208,0
7483074259637563027,144
2648649219992444197,144
8981641524562321293,144
5412425992486592570,0
3544054470148516035,0
8228618777776338108,144
1254349909354987191,144
8418235012212998285,0
7391863325056070254,0
5310139037212600525,144
1678209298958213599,0
6231995047432116418,0
826109860541899920,144
1989409854287440387,144
1237030411892750463,144
5707109267530017000,0
8045520311199888254,0
2302485296818600437,144
9151203447314934662,144
327495598910952774,0
4916905518682583889,0
4394300461361007498,144
8331253388187403521,0
4395547580311502299,0
925617105982620516,144
2923101815739141557,144
4473157774696135305,144
3390116978150016380,0
3446064897319677090,0
1275077219946957057,144
2020999248912236162,144
4138575826682558017,0
6890567604828197835,0
1429241041338271686,144
6163896439244431781,0
4033035170910203963,0
4137205166591460217,144
5665637651858810690,144
7346943827161542173,144
4175068481540629118,0
1779021719670839451,0
3552027725582313731,144
4657624029514429217,144
6420036944753575744,0
3251620438875175477,0
917479617493537715,0
4329293543962243324,0
1818548484470462497,0
6976115611574384436,-18
5762848002951274367,0
7275254926106775087,0
7353133946427257290,144
6583396811526322433,0
1127502728682080893,0
4836436009213975656,144
1997024394957914839,144
502797396765394334,144
7599803220468220683,0
6787031845858525264,0
3950160113543556928,144
1353176060541259602,144
6962246937139265606,0
7578526579632870695,0
303742883092674001,144
7433526906277714904,0
6334745598599211974,0
4887990201378585940,144
1724063955887510382,144
574950202392045518,144
6463388639033580099,0
311079491886793137,0
8633959030389952791,144
6904939160883056289,144
6533826855674663595,0
8947533775818247702,0
5726488526974129070,144
1603782084133553914,0
8090479276251437009,0
6567886911474521482,144
4216934625431949690,144
6970670585753768565,144
1278937405040044214,0
1064750607381374374,0
4490490370222992992,144
8982688787591400275,144
2588696501644119322,0
3313768256352021397,0
482316720621360840,144
7121107950006016385,0
1592556005336151423,0
373432149201907795,144
7386778506652849241,144
5560949956544528958,144
3838182907443986494,0
8476544202589557187,0
4363993298905952332,144
6826510811390916230,144
4873227274942652773,0
6586807894535813884,0
8801573384780548406,0
6376749358759602039,0
6300676703311590204,3
6300676703311590204,3
2641797121947648193,0
6300676703311590204,3
4621875548819839707,-12
6300676703311590204,3
4621875548819839707,-12
6300676703311590204,3
4621875548819839707,-12
4621875548819839707,-12
6300676703311590204,3
4621875548819839707,-12
4621875548819839707,-12
6300676703311590204,3
4621875548819839707,-12
6300676703311590204,3
4621875548819839707,-12
4621875548819839707,-12
6300676703311590204,3
4621875548819839707,-12
6300676703311590204,3
4621875548819839707,-12
4621875548819839707,-12
6300676703311590204,3
4621875548819839707,-12
6300676703311590204,3
4621875548819839707,-12
4621875548819839707,-12
6300676703311590204,3
4621875548819839707,-12
4921149516054528901,0
6123811735944414958,0
4824334811063245029,0
3203123134898721738,0
794222665316408408,144
794222665316408408,144
6300676703311590204,3
4621875548819839707,-12
4621875548819839707,-12
6300676703311590204,3
4621875548819839707,-12
6300676703311590204,3
4621875548819839707,-12
4621875548819839707,-12
6300676703311590204,3
4621875548819839707,-12
794222665316408408,144
794222665316408408,144
794222665316408408,144
794222665316408408,144
794222665316408408,144
794222665316408408,144
794222665316408408,144
6300676703311590204,3
4621875548819839707,-12
4621875548819839707,-12
6300676703311590204,3
4621875548819839707,-12
5828299459904482957,144
6300676703311590204,3
4621875548819839707,-12
4621875548819839707,-12
6300676703311590204,3
4621875548819839707,-12
8974462923194037041,144
6300676703311590204,3
4621875548819839707,-12
4621875548819839707,-12
6300676703311590204,3
4621875548819839707,-12
8974462923194037041,144
